Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
1,145,0,0,0,0,51,BT1,1,VA,0,AB03,BY,17000,2,1960,ARER,1
1,165,0,0,0,0,31,BT1,1,MI,0,AB03,BY,12000,5,1980,OMCE,2
0,135,0,0,0,0,28,BT1,1,AL,0,AB04,BY,9000,2,1971,ARER,2
0,100,0,0,0,0,48,BT1,1,VA,0,AB03,LV,8000,3,1940,TLEG,1
0,125,0,0,0,0,52,BT1,1,VA,0,AB02,LA,11000,3,1974,OMCE,1
0,80,0,0,40,1,62,BT1,2,VA,0,AB03,AV,4000,1,1905,ARER,1
1,85,0,0,20,1,40,BT1,2,VA,0,AB02,AV,3000,4,1910,META,1
1,70,0,0,60,1,67,BT3,2,MI,0,AB02,BY,15000,1,1978,OMCE,2
1,145,0,0,0,0,67,BT1,1,VA,0,AB02,BY,11000,2,1996,OMCE,2
0,50,0,0,40,1,42,BT3,2,AL,1,AB02,LA,12000,1,1987,TLEG,1
1,170,0,0,0,0,71,BT1,1,VA,0,AB02,BY,15000,2,1977,TLEG,2
0,60,20,1,25,1,74,BT1,2,VA,0,AB04,AV,5000,2,1940,ARER,1
1,110,110,1,70,1,58,BT1,2,MI,0,AB05,BY,28000,3,1935,TLEG,2
1,110,55,1,0,0,72,BT3,2,VA,0,AB03,BY,16000,2,1972,BAAR,2
1,75,0,0,20,1,58,BT1,2,MI,0,AB03,LV,5000,2,1905,ARER,1
1,190,120,1,0,0,59,BT1,1,VA,1,AB03,BY,14000,5,1971,TLEG,3
0,90,5,1,25,1,60,BT1,2,MI,1,AB04,LA,4000,5,1905,OMCE,3
1,85,0,0,70,1,65,BT1,2,AL,0,AB03,BY,10000,2,1910,META,2
1,60,35,1,30,1,50,BT3,2,MI,0,AB03,BY,12000,2,1963,ARER,1
1,120,0,0,0,0,64,BT1,1,MI,0,AB03,LV,8000,2,1976,ARER,2
1,130,0,0,0,0,86,BT1,1,MI,0,AB03,BY,13000,1,1966,ARER,1
1,120,0,0,80,1,68,BT1,2,AL,0,AB03,BY,5000,1,1972,TLEG,1
0,80,0,0,0,0,68,BT1,1,VA,0,AB03,LV,7000,1,1972,ARER,1
1,120,0,0,90,1,49,BT1,2,VA,0,AB03,BY,12000,3,2002,OMCE,2
1,130,0,0,0,0,50,BT1,1,VA,1,AB03,LV,7000,4,1974,ARER,1
1,135,0,0,0,0,33,BT1,0,MI,0,AB01,BY,18000,3,1973,ARER,2
1,100,0,0,0,0,82,BT1,1,MI,0,AB04,BY,19000,1,1959,ARER,1
1,110,0,0,0,0,74,BT3,1,VA,0,AB02,BY,17000,2,1972,BAAR,2
1,130,0,0,0,0,48,BT1,1,VA,0,AB01,BY,14000,5,1972,ARER,2
1,130,0,0,0,0,65,BT1,1,VA,1,AB03,BY,10000,2,1974,ARER,1
1,135,0,0,0,0,56,BT1,1,VA,0,AB03,AV,8000,2,1978,ARER,1
1,125,50,1,0,0,73,BT1,1,VA,0,AB03,LV,9000,1,1966,ARER,1
0,65,35,1,35,1,54,BT1,2,VA,0,AB03,AV,6000,1,1950,ARER,1
1,115,0,0,0,0,59,BT1,1,MI,0,AB03,LV,10000,3,1968,ARER,1
1,85,0,0,60,1,57,BT3,2,MI,1,AB03,BY,17000,2,1974,OMCE,2
1,135,0,0,105,1,57,BT1,2,VA,0,AB03,AO,9000,6,1840,ARER,2
1,145,0,0,115,1,45,BT1,2,VA,0,AB05,AV,6000,5,1925,OMCE,2
1,170,0,0,0,0,57,BT1,1,VA,0,AB03,AO,14000,3,2007,OMCE,2
1,110,15,1,70,1,42,BT2,2,VA,0,AB03,LA,9000,4,1945,ARER,2
0,95,10,1,80,1,67,BT1,2,VA,0,AB01,BY,15000,2,1925,TLEG,2
1,125,0,0,0,0,60,BT1,1,VA,0,AB03,LV,6000,2,1980,ARER,1
0,150,0,0,0,0,30,BT1,1,MI,0,AB05,LV,4000,2,1973,ARER,2
1,155,0,0,0,0,42,BT1,1,VA,0,AB03,BY,9000,4,1964,OMCE,1
1,135,0,0,0,0,59,BT1,1,VA,0,AB02,BY,9000,3,1964,META,1
1,200,70,1,0,0,46,BT1,1,VA,1,AB04,BY,15000,4,2007,OMCE,3
1,70,0,0,45,1,58,BT1,2,MI,1,AB03,LV,5000,2,1925,TLEG,2
0,140,0,0,110,1,60,BT1,2,AL,0,AB03,LV,5000,2,1976,ARER,2
1,105,50,1,85,1,54,BT1,2,VA,0,AB03,BY,16000,2,1910,TLEG,1
1,110,0,0,75,1,43,BT1,2,VA,0,AB03,BY,31000,4,1984,TLEG,2
1,120,0,0,0,0,59,BT1,1,VA,0,AB05,BY,13000,2,1976,ARER,2
1,140,0,0,0,0,69,BT1,1,VA,0,AB03,LV,7000,1,1974,ARER,1
0,65,0,0,30,1,32,BT3,2,VA,0,AB05,BY,8000,0,1900,TLEG,1
0,175,0,0,70,1,55,BT1,2,VA,0,AB05,LV,12000,4,2007,TLEG,2
1,135,0,0,0,0,69,BT1,1,MI,0,AB03,LV,7000,2,1976,ARER,2
1,85,0,0,60,1,65,BT1,2,CA,0,AB02,AV,8000,1,1925,ARER,1
1,150,0,0,0,0,29,BT1,1,MI,0,AB03,LV,14000,3,1997,OMCE,2
1,110,0,0,0,0,64,BT3,1,VA,0,AB03,BY,15000,2,2009,OMCE,1
1,135,0,0,0,0,41,BT1,1,VA,0,AB02,BY,17000,4,1972,OMCE,2
1,90,90,1,30,1,32,BT1,2,VA,0,AB01,LV,7000,2,1950,TLEG,1
1,160,0,0,0,0,50,BT1,1,VA,0,AB02,BY,9000,4,1965,ARER,2
1,85,85,1,0,0,60,BT1,1,VA,0,AB01,BY,12000,2,1950,ARER,2
0,145,0,0,0,0,71,BT1,1,VA,0,AB01,AV,6000,2,1967,ARER,1
1,50,0,0,30,1,44,BT3,2,AL,0,AB03,BY,7000,0,1820,ARER,1
1,105,0,0,0,0,53,BT3,1,VA,1,AB03,BY,21000,2,1991,OMCE,1
0,80,20,1,50,1,73,BT1,2,VA,0,AB01,LV,7000,1,1880,ARER,1
1,155,0,0,0,0,88,BT1,1,MI,0,AB03,LV,9000,2,2000,OMCE,2
1,115,0,0,0,0,71,BT3,2,VA,0,AB03,BY,7000,2,1981,OMCE,1
0,240,0,0,100,1,49,BT1,2,VA,0,AB03,LV,4000,2,1900,ARER,2
1,165,45,1,0,0,38,BT3,1,AL,0,AB03,BY,16000,4,1978,ARER,2
1,160,0,0,0,0,86,BT1,1,VA,0,AB02,BY,18000,2,1969,TLEG,2
1,145,0,0,0,0,68,BT1,1,AL,0,AB03,BY,11000,2,1970,ARER,1
0,120,0,0,0,0,63,BT1,1,AL,0,AB01,LV,7000,1,1980,ARER,1
0,210,0,0,0,0,70,BT1,1,VA,0,AB01,LV,7000,1,1973,ARER,2
1,170,0,0,0,0,82,BT1,1,VA,0,AB03,AV,11000,1,1996,OMCE,2
0,115,0,0,0,0,61,BT1,1,VA,0,AB03,AO,6000,1,1860,ARER,1
1,175,0,0,0,0,39,BT1,1,VA,0,AB05,BY,13000,2,1998,TLEG,2
0,165,0,0,45,1,76,BT1,2,MI,0,AB04,AV,6000,2,1880,TGAR,2
1,105,0,0,0,0,79,BT3,1,VA,0,AB03,LV,17000,2,2004,OMCE,1
1,220,0,0,0,0,45,BT1,0,VA,0,AB03,BY,10000,5,2016,BAAR,2
1,95,0,0,15,1,68,BT1,2,CA,0,AB03,AV,3000,2,1910,OMCE,1
1,155,0,0,0,0,72,BT1,1,MI,0,AB03,LV,8000,2,1970,ARER,1
0,125,0,0,0,0,43,BT3,2,MI,0,AB02,BY,13000,4,1976,BAAR,2
1,150,0,0,0,0,36,BT1,1,VA,0,AB05,LV,9000,1,1975,ARER,1
0,110,0,0,0,0,37,BT1,1,MI,0,AB05,LV,8000,4,1974,ARER,1
1,135,0,0,60,1,52,BT1,2,MI,0,AB03,LA,14000,1,1971,ARER,2
1,120,0,0,0,0,41,BT1,0,VA,0,AB01,BY,13000,4,2001,TLEG,1
1,145,0,0,0,0,48,BT1,1,VA,1,AB04,LV,5000,3,1972,ARER,2
1,80,0,0,55,1,49,BT1,2,VA,0,AB05,AV,10000,2,1900,OMCE,2
1,80,80,1,40,1,71,BT1,2,MI,0,AB04,BY,10000,2,1935,TLEG,1
1,125,0,0,0,0,32,BT1,1,VA,0,AB01,BY,6000,3,1966,ARER,1
0,80,0,0,45,1,48,BT1,2,MI,0,AB01,BY,12000,1,1860,TLEG,1
0,130,130,1,0,0,81,BT1,1,VA,0,AB03,BY,18000,2,1963,ARER,1
1,170,100,1,0,0,48,BT1,1,VA,0,AB02,LV,7000,3,1971,ARER,1
0,165,0,0,0,0,56,BT1,1,MI,0,AB02,AV,8000,2,1985,ARER,1
1,150,70,1,0,0,55,BT1,1,VA,0,AB03,LV,10000,2,1979,OMCE,1
1,85,85,1,50,1,62,BT1,2,MI,0,AB03,BY,13000,3,1950,OMCE,2
1,135,0,0,0,0,30,BT1,1,VA,0,AB03,BY,22000,2,2003,TLEG,2
1,110,0,0,0,0,82,BT1,1,MI,0,AB03,BY,14000,2,1965,ARER,1
1,110,0,0,0,0,83,BT3,1,VA,0,AB05,BY,15000,2,1960,META,1
0,120,0,0,0,0,38,BT1,1,VA,0,AB03,LA,10000,3,1968,ARER,1
1,135,0,0,0,0,52,BT1,1,VA,0,AB02,BY,13000,5,1979,ARER,1
1,145,0,0,0,0,75,BT1,1,MI,0,AB03,BY,21000,1,1979,BAAR,2
0,110,0,0,0,0,72,BT1,1,VA,0,AB03,BY,11000,1,1976,ARER,1
1,90,0,0,55,1,54,BT3,2,MI,0,AB03,BY,11000,3,1986,TLEG,1
1,170,0,0,25,1,63,BT1,2,AL,0,AB03,LV,9000,1,2007,META,2
1,180,90,1,0,0,32,BT1,2,VA,0,AB03,BY,21000,0,1930,TLEG,3
1,85,5,1,55,1,67,BT1,2,VA,0,AB05,BY,8000,2,1880,TLEG,2
0,80,30,1,40,1,29,BT1,2,VA,0,AB03,AV,6000,1,1905,OMCE,1
1,135,100,1,55,1,67,BT1,2,VA,0,AB03,BY,11000,2,1915,TLEG,2
1,75,0,0,45,1,58,BT1,2,VA,0,AB01,LV,6000,1,1940,TLEG,2
1,85,0,0,0,0,58,BT1,1,VA,0,AB01,LV,6000,1,1935,ARER,1
0,155,0,0,0,0,78,BT1,1,VA,0,AB03,BY,9000,1,1976,ARER,2
1,115,10,1,40,1,58,BT1,2,MI,0,AB03,BY,8000,1,1880,ARER,1
1,210,0,0,0,0,47,BT1,1,AL,0,AB05,BY,7000,4,1970,ARER,2
0,130,0,0,60,1,33,BT1,2,VA,0,AB04,LV,7000,2,1880,ARER,1
1,180,0,0,0,0,59,BT1,2,CA,1,AB02,AV,11000,3,1988,OMCE,2
1,70,0,0,25,1,57,BT1,2,AL,0,AB02,LA,3000,2,1900,ARER,1
1,75,10,1,25,1,48,BT1,2,VA,0,AB05,AV,6000,1,1910,ARER,1
1,120,0,0,0,0,39,BT1,1,MI,0,AB03,BY,11000,4,1986,OMCE,1
1,130,65,1,0,0,76,BT1,1,VA,0,AB03,BY,13000,1,1964,BAAR,2
0,140,0,0,0,0,32,BT1,1,VA,0,AB03,BY,3000,0,2014,OMCE,2
1,85,0,0,0,0,69,BT1,1,VA,0,AB02,LV,9000,1,1969,BAAR,2
0,125,110,1,50,1,51,BT1,2,AL,0,AB04,BY,9000,3,1950,TLEG,2
0,105,0,0,70,1,41,BT1,2,VA,0,AB03,AV,9000,1,1959,OMCE,1
1,125,0,0,0,0,33,BT1,1,AL,0,AB01,AV,6000,3,1969,ARER,1
1,145,0,0,0,0,67,BT3,2,VA,1,AB03,BY,14000,2,2010,BAAR,2
0,150,0,0,0,0,27,BT3,1,VA,0,AB05,BY,16000,3,1957,BAAR,1
0,50,0,0,25,1,42,BT1,2,VA,0,AB04,LV,5000,3,1925,ARER,1
1,95,0,0,0,0,37,BT1,1,VA,0,AB03,BY,12000,2,1970,ARER,1
1,190,60,1,0,0,48,BT1,1,MI,0,AB05,BY,18000,2,1967,TLEG,2
0,165,0,0,0,0,67,BT1,1,VA,1,AB03,AV,7000,2,1963,ARER,1
1,65,0,0,20,1,72,BT1,2,VA,0,AB03,AO,10000,1,1840,ARER,1
1,140,0,0,0,0,75,BT1,1,VA,0,AB03,BY,20000,2,1971,ARER,2
1,120,170,1,0,0,70,BT1,1,VA,0,AB04,LV,10000,2,1973,ARER,2
1,185,0,0,0,0,50,BT1,1,CA,0,AB03,LV,11000,3,2008,TLEG,2
1,90,0,0,30,1,68,BT3,3,AL,0,AB01,BY,19000,1,1925,TLEG,3
1,100,0,0,0,0,85,BT1,1,VA,0,AB03,LV,10000,1,1967,ARER,1
0,140,0,0,0,0,76,BT1,1,VA,0,AB03,BY,9000,1,1970,ARER,1
0,110,0,0,0,0,60,BT1,1,VA,0,AB03,LV,7000,1,1969,ARER,1
1,135,0,0,0,0,38,BT3,2,CA,0,AB04,LV,16000,3,2010,OMCE,2
0,110,0,0,0,0,83,BT1,1,VA,0,AB04,BY,18000,1,1968,ARER,1
1,185,0,0,55,1,38,BT1,2,VA,1,AB03,BY,8000,4,1860,META,2
0,125,0,0,45,1,48,BT1,2,VA,0,AB02,LA,5000,2,1910,TLEG,2
1,90,5,1,65,1,54,BT3,2,VA,0,AB03,BY,7000,2,1880,TLEG,2
0,80,80,1,0,0,63,BT1,1,VA,0,AB04,LV,9000,1,1960,ARER,1
0,70,0,0,30,1,39,BT1,2,VA,0,AB03,BY,7000,5,1925,ARER,1
1,160,0,0,0,0,46,BT1,1,VA,1,AB03,BY,13000,4,1972,ARER,2
0,155,0,0,0,0,44,BT1,1,CA,0,AB03,LA,14000,4,2008,OMCE,2
1,105,0,0,80,1,30,BT1,3,VA,0,AB03,AO,11000,2,2000,OMCE,1
1,95,0,0,0,0,66,BT3,1,VA,0,AB05,LV,10000,1,2002,OMCE,1
1,155,0,0,0,0,77,BT1,1,VA,0,AB03,BY,13000,2,2007,OMCE,2
1,110,0,0,0,0,63,BT1,1,MI,0,AB03,AV,7000,2,1963,META,1
1,145,0,0,0,0,25,BT1,1,VA,0,AB01,LA,9000,3,1970,ARER,1
1,175,0,0,0,0,79,BT1,1,MI,0,AB03,BY,12000,1,1970,ARER,2
1,170,0,0,0,0,68,BT1,1,MI,0,AB03,AO,5000,2,1978,ARER,1
0,105,0,0,75,1,80,BT1,2,VA,0,AB03,LV,6000,1,1900,ARER,1
1,80,80,1,40,1,55,BT1,2,MI,1,AB02,BY,17000,3,1935,TLEG,1
1,240,0,0,0,0,44,BT1,1,VA,1,AB03,AO,17000,4,2009,OMCE,2
1,90,10,1,70,1,64,BT1,2,MI,0,AB03,LA,8000,2,1910,TLEG,2
0,75,0,0,45,1,30,BT1,2,AL,0,AB02,BY,8000,2,1905,ARER,1
1,175,0,0,95,1,74,BT1,2,VA,0,AB01,AO,10000,1,1820,STRA,2
0,155,0,0,0,0,52,BT1,1,VA,0,AB01,BY,16000,1,1988,OMCE,2
1,60,15,1,35,1,70,BT1,2,VA,0,AB03,LA,12000,2,1945,TLEG,2
1,140,0,0,0,0,53,BT1,1,VA,0,AB04,LV,8000,3,1983,ARER,2
1,100,15,1,70,1,58,BT1,2,MI,0,AB05,AV,4000,1,1965,ARER,2
1,120,0,0,0,0,62,BT1,1,VA,0,AB03,LV,5000,2,1975,ARER,1
1,165,0,0,0,0,33,BT1,1,VA,0,AB03,LA,5000,3,1972,ARER,2
1,160,20,1,110,1,53,BT1,2,MI,0,AB05,AO,7000,5,1945,TLEG,2
1,135,0,0,75,1,38,BT1,2,VA,0,AB01,AO,6000,4,1760,ARER,1
1,120,105,1,0,0,52,BT1,1,MI,0,AB03,BY,20000,2,1962,ARER,2
0,190,70,1,0,0,44,BT1,1,VA,0,AB03,AV,5000,1,1968,ARER,2
1,105,0,0,65,1,56,BT1,2,VA,0,AB02,BY,8000,2,1945,TLEG,2
1,130,0,0,0,0,84,BT1,1,MI,0,AB01,LA,11000,2,1973,ARER,2
1,190,0,0,0,0,41,BT1,1,MI,0,AB03,LV,11000,5,2007,OMCE,2
0,165,0,0,0,0,75,BT1,0,VA,0,AB03,BY,29000,2,2016,TLEG,2
1,150,0,0,0,0,34,BT1,1,AL,0,AB01,LV,6000,4,1971,ARER,1
1,220,95,1,0,0,63,BT1,1,VA,0,AB04,LV,6000,2,1975,ARER,2
1,160,0,0,0,0,69,BT1,1,VA,0,AB03,BY,8000,2,1973,ARER,1
1,100,0,0,0,0,34,BT1,1,VA,0,AB03,AV,5000,4,1967,ARER,1
0,135,0,0,0,0,64,BT1,1,VA,0,AB03,BY,9000,2,1975,ARER,2
1,70,55,1,20,1,38,BT3,2,VA,0,AB05,AV,5000,2,1910,ARER,1
0,200,0,0,0,0,75,BT1,1,MI,0,AB01,AV,7000,2,1860,ARER,3
0,75,0,0,40,1,42,BT1,2,MI,0,AB03,BY,49000,2,1900,ARER,1
1,85,0,0,20,1,48,BT1,2,VA,0,AB03,LV,5000,1,1950,ARER,1
1,90,5,1,40,1,32,BT1,2,VA,0,AB03,BY,8000,0,1925,ARER,1
0,135,0,0,0,0,41,BT1,1,MI,0,AB04,LV,6000,4,1987,ARER,1
1,175,0,0,0,0,73,BT1,1,VA,0,AB02,BY,9000,2,1974,ARER,2
1,160,0,0,0,0,35,BT1,1,VA,0,AB03,BY,4000,3,2015,OMCE,2
1,250,0,0,0,0,41,BT1,1,MI,1,AB03,BY,11000,3,2013,TGAR,3
1,145,0,0,0,0,57,BT1,1,VA,0,AB03,LA,7000,2,1972,OMCE,2
1,115,0,0,80,1,71,BT1,2,VA,0,AB03,LV,2000,2,1910,ARER,1
1,170,0,0,0,0,35,BT1,0,VA,0,AB03,BY,20000,2,2016,TLEG,2
0,80,80,1,0,0,26,BT1,1,MI,0,AB03,LV,7000,1,1960,ARER,1
1,130,0,0,0,0,76,BT3,1,VA,0,AB05,BY,11000,1,1974,BAAR,2
0,145,0,0,0,0,78,BT1,1,VA,0,AB02,BY,10000,1,1992,OMCE,2
1,160,0,0,0,0,72,BT1,1,AL,0,AB03,BY,7000,2,1972,ARER,2
1,75,0,0,60,1,56,BT3,2,VA,0,AB01,BY,20000,2,1967,TLEG,2
1,95,0,0,70,1,42,BT1,2,MI,0,AB04,AV,7000,3,1980,OMCE,2
1,100,0,0,75,1,58,BT1,2,VA,0,AB01,BY,13000,3,2000,TLEG,2
1,120,45,1,0,0,69,BT1,1,VA,0,AB02,BY,14000,2,1950,ARER,2
1,125,0,0,0,0,46,BT1,1,AL,0,AB05,LV,7000,1,1972,ARER,1
1,130,85,1,85,1,56,BT1,2,VA,0,AB03,BY,14000,2,1930,BAAR,2
0,115,0,0,0,0,51,BT1,1,MI,0,AB03,LA,13000,2,1970,ARER,2
1,70,20,1,35,1,71,BT1,2,VA,0,AB03,BY,19000,2,1930,TLEG,2
0,80,5,1,40,1,53,BT1,2,VA,0,AB01,AV,4000,1,1930,ARER,1
1,120,0,0,0,0,54,BT1,1,MI,0,AB04,BY,3000,2,1962,ARER,1
1,160,65,1,100,1,49,BT1,2,VA,0,AB03,BY,13000,4,1915,TLEG,2
1,60,0,0,40,1,36,BT1,2,VA,0,AB03,AO,7000,4,1880,ARER,1
1,115,0,0,90,1,50,BT1,2,VA,0,AB03,BY,13000,3,1988,TLEG,2
1,165,0,0,0,0,43,BT1,1,AL,0,AB03,AV,10000,4,1979,ARER,2
0,200,20,1,55,1,57,BT1,2,VA,0,AB01,LV,6000,2,1915,ARER,1
1,115,0,0,0,0,54,BT1,1,MI,0,AB04,BY,9000,2,1996,OMCE,1
1,125,0,0,55,1,54,BT1,2,VA,0,AB02,AV,3000,2,1820,ARER,1
0,165,0,0,0,0,51,BT1,1,CA,0,AB03,LV,15000,3,1997,OMCE,2
1,135,0,0,0,0,57,BT1,1,AL,0,AB03,BY,12000,2,1964,ARER,1
1,70,0,0,40,1,32,BT3,2,VA,0,AB04,BY,5000,0,1860,ARER,1
0,200,60,1,0,0,75,BT1,1,VA,0,AB05,BY,10000,2,1965,ARER,2
1,125,0,0,60,1,54,BT1,2,AL,0,AB03,AV,7000,2,1910,TLEG,2
1,185,0,0,0,0,59,BT1,1,VA,0,AB03,LV,5000,2,1974,ARER,2
0,135,0,0,0,0,54,BT1,1,VA,0,AB05,BY,17000,2,1998,OMCE,2
1,85,80,1,30,1,62,BT1,2,VA,0,AB03,BY,17000,2,1925,TLEG,2
0,125,0,0,0,0,67,BT1,1,MI,0,AB03,LV,13000,2,2001,TLEG,1
1,175,0,0,0,0,66,BT1,1,AL,0,AB03,BY,7000,2,1967,BAAR,2
1,125,0,0,25,1,68,BT1,2,AL,0,AB02,LV,7000,2,1940,OMCE,1
0,120,0,0,0,0,67,BT1,0,VA,0,AB03,BY,9000,1,1973,TGAR,2
1,80,0,0,35,1,50,BT1,2,VA,0,AB03,LV,5000,6,1905,ARER,1
0,125,0,0,0,0,77,BT1,1,MI,0,AB05,BY,8000,1,1978,OMCE,1
1,110,0,0,0,0,57,BT3,1,VA,0,AB03,BY,13000,1,2008,OMCE,1
1,85,0,0,30,1,69,BT1,2,VA,0,AB05,LV,5000,1,1930,OMCE,1
1,160,0,0,0,0,65,BT1,1,VA,0,AB04,BY,11000,1,1969,ARER,2
1,140,0,0,0,0,45,BT1,1,AL,0,AB05,BY,17000,5,1980,ARER,1
1,155,0,0,110,1,50,BT1,2,VA,0,AB03,LV,3000,6,1880,ARER,2
1,90,0,0,55,1,43,BT3,2,MI,0,AB03,LA,10000,4,1990,TLEG,1
1,120,0,0,45,1,73,BT1,2,AL,0,AB01,BY,9000,2,1962,ARER,2
1,180,0,0,100,1,44,BT1,2,VA,0,AB03,BY,6000,6,1976,ARER,3
1,130,0,0,0,0,75,BT1,1,MI,0,AB03,LV,7000,1,1976,ARER,2
1,110,0,0,40,1,72,BT1,2,VA,0,AB03,BY,10000,1,1920,ARER,2
0,160,0,0,0,0,67,BT1,1,MI,0,AB02,BY,10000,2,1974,OMCE,2
0,120,0,0,0,0,52,BT1,1,VA,0,AB03,BY,15000,3,2007,OMCE,2
1,240,0,0,85,1,40,BT2,2,VA,1,AB01,LV,2000,1,1940,ARER,2
0,105,5,1,0,0,32,BT1,1,MI,0,AB03,AV,3000,0,1900,ARER,1
1,240,55,1,0,0,43,BT1,2,VA,0,AB03,BY,5000,4,2015,BAAR,3
1,170,0,0,0,0,35,BT1,1,MI,0,AB04,LA,8000,4,1975,BAAR,2
1,150,0,0,0,0,48,BT1,1,MI,1,AB01,BY,10000,4,1971,ARER,2
1,75,0,0,45,1,60,BT1,2,VA,0,AB02,AO,6000,2,1900,META,1
1,140,0,0,60,1,45,BT1,2,VA,1,AB03,BY,19000,4,1900,I0G0,1
1,100,100,1,75,1,39,BT1,2,VA,0,AB03,BY,11000,4,1930,TGAR,1
1,155,0,0,0,0,62,BT1,1,MI,0,AB03,BY,8000,2,1980,ARER,1
1,100,0,0,0,0,55,BT1,1,VA,0,AB03,BY,17000,1,1986,OMCE,1
0,110,0,0,0,0,32,BT1,1,VA,0,AB01,LA,9000,0,1800,ARER,1
1,150,0,0,0,0,32,BT1,1,VA,0,AB02,LA,5000,0,1962,ARER,2
1,120,0,0,55,1,41,BT1,2,VA,0,AB01,BY,12000,5,1981,ARER,1
1,90,10,1,55,1,33,BT1,2,VA,1,AB03,BY,7000,4,1945,ARER,2
0,65,0,0,30,1,32,BT2,2,CA,0,AB03,AO,999,0,1880,STRA,1
1,130,70,1,0,0,48,BT3,2,MI,0,AB03,BY,20000,3,1950,ARER,1
0,105,0,0,40,1,47,BT1,2,VA,0,AB05,AV,7000,4,1920,ARER,1
1,110,0,0,0,0,58,BT1,1,VA,0,AB01,BY,17000,2,1977,ARER,2
0,130,0,0,0,0,37,BT1,1,MI,0,AB03,LV,6000,5,1971,ARER,2
1,200,0,0,0,0,33,BT1,2,VA,1,AB05,BY,2000,4,1860,OMCE,2
0,185,0,0,0,0,65,BT1,1,VA,0,AB03,BY,11000,2,1979,ARER,2
1,75,0,0,50,1,47,BT1,2,VA,0,AB03,BY,6000,2,1920,ARER,2
0,150,0,0,0,0,57,BT1,1,VA,0,AB05,LV,7000,2,1977,ARER,2
0,50,5,1,20,1,63,BT3,2,VA,0,AB03,BY,10000,2,1910,ARER,2
1,130,0,0,0,0,60,BT1,1,VA,0,AB03,BY,9000,2,1980,OMCE,2
1,110,0,0,70,1,41,BT1,2,AL,1,AB02,BY,11000,6,1945,TLEG,2
1,150,0,0,0,0,41,BT1,1,MI,0,AB01,LV,9000,2,1988,ARER,1
0,230,0,0,0,0,48,BT1,1,VA,0,AB04,BY,16000,5,2002,OMCE,2
1,160,0,0,0,0,33,BT1,1,VA,0,AB01,BY,8000,4,1973,ARER,2
1,175,0,0,0,0,70,BT1,1,VA,0,AB03,AV,4000,2,1970,ARER,2
1,110,0,0,35,1,70,BT1,2,AL,0,AB03,LV,5000,2,1900,ARER,1
1,85,85,1,55,1,60,BT1,2,VA,0,AB03,BY,9000,2,1930,TLEG,2
1,105,0,0,0,0,55,BT1,1,VA,0,AB03,AV,5000,1,1860,ARER,1
1,50,0,0,35,1,59,BT3,2,VA,0,AB05,BY,11000,4,1950,TLEG,1
1,85,85,1,35,1,42,BT1,2,MI,1,AB03,LV,10000,2,1920,TLEG,2
1,145,0,0,0,0,62,BT1,1,AL,0,AB03,BY,8000,2,1977,OMCE,2
1,80,40,1,55,1,44,BT3,3,MI,1,AB01,BY,22000,4,1940,OMCE,2
0,155,0,0,0,0,65,BT1,1,MI,0,AB05,LA,8000,2,1968,BAAR,2
1,175,0,0,0,0,79,BT1,1,VA,0,AB01,LV,9000,1,1966,ARER,1
1,115,60,1,0,0,66,BT1,1,VA,0,AB01,BY,21000,2,1956,ARER,1
1,80,0,0,75,1,67,BT1,2,MI,0,AB03,BY,10000,2,1925,TLEG,2
1,125,0,0,0,0,57,BT1,1,MI,0,AB01,LV,8000,2,1978,TLEG,2
1,110,110,1,100,1,71,BT1,2,VA,0,AB02,BY,20000,3,1935,TLEG,2
1,150,0,0,60,1,68,BT1,2,VA,0,AB06,BY,28000,1,1925,TLEG,2
1,170,0,0,0,0,81,BT1,1,VA,0,AB03,BY,7000,1,1960,META,2
0,75,0,0,60,1,22,BT1,2,AL,0,AB01,BY,8000,1,1950,TLEG,1
1,150,0,0,0,0,78,BT1,1,VA,0,AB03,LA,17000,2,1969,TLEG,3
1,105,0,0,85,1,64,BT1,2,MI,0,AB03,LV,5000,2,1967,ARER,2
0,105,40,1,0,0,72,BT1,1,VA,0,AB02,BY,20000,2,1965,ARER,2
0,170,0,0,0,0,76,BT1,1,VA,0,AB03,LV,11000,2,2001,OMCE,2
1,180,0,0,0,0,44,BT1,1,AL,0,AB01,LV,8000,5,1964,OMCE,2
1,75,75,1,55,1,59,BT1,2,VA,0,AB05,BY,26000,3,1930,TLEG,2
1,85,0,0,30,1,55,BT1,2,VA,0,AB03,BY,10000,1,1900,ARER,1
1,120,0,0,0,0,28,BT1,1,VA,0,AB03,BY,8000,3,1964,TGAR,1
1,140,0,0,0,0,65,BT1,1,MI,0,AB03,BY,21000,2,2003,OMCE,2
1,100,100,1,0,0,27,BT1,1,VA,0,AB03,BY,9000,4,1950,ARER,1
1,155,0,0,0,0,30,BT1,1,VA,0,AB03,BY,5000,2,2015,OMCE,2
1,130,90,1,0,0,62,BT1,1,VA,0,AB03,BY,30000,2,1935,TLEG,1
1,210,0,0,0,0,52,BT1,1,VA,0,AB02,LA,13000,4,1970,OMCE,3
1,100,0,0,65,1,29,BT1,2,VA,0,AB02,AV,5000,3,1905,ARER,2
0,125,85,1,95,1,65,BT1,2,AL,0,AB04,AV,3000,2,1970,ARER,2
